name,version,licenses
unicode-display_width,1.1.0,[]
unicode-xid,0.2.1,[]
unicode-xid,0.2.1,[]
unzip,6.0-21ubuntu1.1,[]
update-manager-core,1:18.04.11.13,[GPL LGPL]
update-notifier-common,3.192.1.9,[]
ureadahead,0.100.0-21,[GPL-2]
urllib3,1.22,[MIT]
urllib3,1.26.4,[MIT]
usbutils,1:007-4build1,[GPL-2]
util-linux,2.31.1-0.4ubuntu3.7,[BSD-2-clause BSD-3-clause BSD-4-clause GPL-2 GPL-2+ GPL-3 GPL-3+ LGPL LGPL-2 LGPL-2+ LGPL-2.1 LGPL-2.1+ LGPL-3 LGPL-3+ MIT public-domain]
uuid-runtime,2.31.1-0.4ubuntu3.7,[BSD-2-clause BSD-3-clause BSD-4-clause GPL-2 GPL-2+ GPL-3 GPL-3+ LGPL LGPL-2 LGPL-2+ LGPL-2.1 LGPL-2.1+ LGPL-3 LGPL-3+ MIT public-domain]
vim,2:8.0.1453-1ubuntu1.4,[Apache Apache-2.0 Artistic Artistic-1 BSD-2-clause BSD-3-clause Compaq Expat GPL-1 GPL-1+ GPL-2 GPL-2+ OPL-1+ SRA UC Vim Vim-Regexp X11 XPM public-domain]
vim-common,2:8.0.1453-1ubuntu1.4,[Apache Apache-2.0 Artistic Artistic-1 BSD-2-clause BSD-3-clause Compaq Expat GPL-1 GPL-1+ GPL-2 GPL-2+ OPL-1+ SRA UC Vim Vim-Regexp X11 XPM public-domain]
vim-runtime,2:8.0.1453-1ubuntu1.4,[Apache Apache-2.0 Artistic Artistic-1 BSD-2-clause BSD-3-clause Compaq Expat GPL-1 GPL-1+ GPL-2 GPL-2+ OPL-1+ SRA UC Vim Vim-Regexp X11 XPM public-domain]
vim-tiny,2:8.0.1453-1ubuntu1.4,[Apache Apache-2.0 Artistic Artistic-1 BSD-2-clause BSD-3-clause Compaq Expat GPL-1 GPL-1+ GPL-2 GPL-2+ OPL-1+ SRA UC Vim Vim-Regexp X11 XPM public-domain]
virtualenv,15.1.0,[MIT]
wagon-file,3.3.4,[]
wagon-http-shared,3.3.4,[]
wagon-provider-api,3.3.4,[]
websocket-client,0.58.0,[LGPL version 2.1]
wget,1.19.4-1ubuntu2.2,[GFDL-1.2 GPL-3]
wheel,0.36.2,[MIT]
wheel,0.36.2,[MIT]
wheel,0.36.2,[MIT]
wheel,0.36.2,[MIT]
whiptail,0.52.20-1ubuntu1,[LGPL-2]
wsgiref,0.1.2,[PSF or ZPL]
x11-common,1:7.7+19ubuntu7.1,[GPL]
x11proto-core-dev,2018.4-4,[MIT SGI]
x11proto-dev,2018.4-4,[MIT SGI]
x11proto-scrnsaver-dev,2018.4-4,[MIT SGI]
x11proto-xext-dev,2018.4-4,[MIT SGI]
xauth,1:1.0.10-1,[]
xdelta3,3.0.11-dfsg-1ubuntu1,[GPL]
xdg-user-dirs,0.17-1ubuntu1,[GPL-2]
xfsprogs,4.9.0+nmu1ubuntu2,[GPL LGPL-2.1]
xkb-data,2.23.1-1ubuntu1.18.04.1,[]
xorg-sgml-doctools,1:1.11-1,[]
xtrans-dev,1.3.5-1,[]
xxd,2:8.0.1453-1ubuntu1.4,[Apache Apache-2.0 Artistic Artistic-1 BSD-2-clause BSD-3-clause Compaq Expat GPL-1 GPL-1+ GPL-2 GPL-2+ OPL-1+ SRA UC Vim Vim-Regexp X11 XPM public-domain]
xz-utils,5.2.2-1.3,[Autoconf GPL-2 GPL-2+ GPL-3 LGPL-2 LGPL-2.1 LGPL-2.1+ PD PD-debian config-h noderivs permissive-fsf permissive-nowarranty probably-PD]
zipp,3.4.1,[UNKNOWN]
zlib1g,1:1.2.11.dfsg-0ubuntu2,[]
zlib1g-dev,1:1.2.11.dfsg-0ubuntu2,[]
zope.interface,4.3.2,[ZPL 2.1]
